weeks,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
17,1966,0.733,0.443,2,-12.017,0,0.0252,0.678,0,0.519,0.701,97.348,178440
17,1966,,,,,,,,,,,,
16,1966,0.666,0.408,1,-7.464,1,0.0393,0.404,0.00251,0.0316,0.474,92.01,161107
16,1966,0.74,0.301,8,-11.975,1,0.0467,0.428,0,0.0782,0.669,113.61,177000
16,1966,0.667,0.679,0,-6.616,1,0.0475,0.0064,5.28E-05,0.17,0.32,100.054,167606
16,1966,,,,,,,,,,,,
15,1966,0.591,0.831,4,-6.612,1,0.0355,0.235,0.00142,0.0571,0.678,93.007,187307
15,1966,,,,,,,,,,,,
15,1966,0.65,0.562,7,-5.965,1,0.0345,0.0624,3.21E-05,0.076,0.882,123.674,176867
15,1966,0.607,0.599,3,-8.908,0,0.0282,0.0253,0,0.188,0.735,119.842,178533
15,1966,0.458,0.55,2,-7.092,1,0.0262,0.566,1.39E-05,0.108,0.56,90.56,198360
15,1966,0.203,0.301,8,-12.233,1,0.0367,0.663,0,0.156,0.398,202.737,175772
15,1966,0.174,0.144,0,-15.657,1,0.0307,0.713,0.00198,0.237,0.103,84.95,201200
15,1966,0.531,0.893,0,-4.422,1,0.055,0.184,1.01E-06,0.101,0.323,120.045,206947
15,1966,0.43,0.971,9,-3.845,1,0.0524,0.0271,2.16E-05,0.185,0.764,151.219,212000
15,1966,0.251,0.338,8,-11.897,1,0.0382,0.861,0,0.144,0.353,81.642,176360
15,1966,0.259,0.473,5,-8.275,1,0.0295,0.592,0,0.201,0.539,90.348,157867
15,1966,,,,,,,,,,,,
14,1966,0.506,0.669,5,-4.805,1,0.0327,0.624,0.00883,0.165,0.764,155.28,208213
14,1966,0.566,0.693,10,-6.917,0,0.368,0.361,0,0.0806,0.838,78.743,213851
14,1966,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,284027
14,1966,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,78.558,180387
14,1966,0.717,0.468,6,-5.09,1,0.0377,0.211,0,0.115,0.43,79.92,158250
14,1966,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92E-05,0.052,0.755,124.532,229360
14,1966,0.542,0.122,5,-18.411,0,0.0361,0.976,0.856,0.116,0.164,108.286,229768
14,1966,,,,,,,,,,,,
14,1966,0.53,0.873,4,-5.105,0,0.118,0.297,0,0.0521,0.583,162.154,161587
14,1966,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
14,1966,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,152041
14,1966,0.597,0.66,4,-10.812,0,0.0331,0.132,0,0.0948,0.742,136.283,174533
14,1966,0.704,0.574,10,-14.524,0,0.0611,0.339,0,0.0705,0.763,83.955,166747
14,1966,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890
14,1966,0.709,0.768,5,-6.427,1,0.0476,0.636,0,0.289,0.725,94.989,192740
14,1966,0.628,0.42,9,-10.547,1,0.177,0.395,2.55E-06,0.104,0.337,165.304,166133
14,1966,0.322,0.28,6,-9.367,0,0.0281,0.468,1.10E-06,0.102,0.175,85.794,248467
14,1966,,,,,,,,,,,,
14,1966,,,,,,,,,,,,
14,1966,0.946,0.289,11,-9.413,1,0.0584,0.152,2.00E-05,0.234,0.816,102.073,129627
14,1966,,,,,,,,,,,,
14,1966,,,,,,,,,,,,
14,1966,,,,,,,,,,,,
13,1966,0.452,0.306,2,-9.632,1,0.0274,0.235,1.91E-05,0.0989,0.182,144.125,210733
13,1966,0.671,0.933,1,-4.21,0,0.215,0.0463,0,0.123,0.455,92.329,332640
13,1966,,,,,,,,,,,,
13,1966,0.802,0.455,5,-11.673,1,0.0537,0.803,0.585,0.0607,0.932,122.853,173600
21,1967,0.592,0.917,9,-1.278,1,0.0275,0.00637,1.30E-06,0.112,0.682,127.439,264533
17,1967,0.374,0.778,5,-4.466,1,0.0363,0.1,0.199,0.107,0.484,133.85,270887
17,1967,0.546,0.399,4,-9.378,1,0.027,0.361,3.18E-06,0.0995,0.301,97.142,166693
17,1967,0.664,0.25,8,-12.881,0,0.0406,0.764,0,0.0568,0.575,104.088,162787
17,1967,0.637,0.715,10,-8.67,1,0.0404,0.424,0,0.113,0.951,139.5,148493
17,1967,,,,,,,,,,,,
17,1967,0.325,0.00983,8,-29.245,1,0.0568,0.995,0.926,0.103,0.15,69.523,163567
17,1967,0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,212013
16,1967,,,,,,,,,,,,
16,1967,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,161840
16,1967,0.671,0.933,1,-4.21,0,0.215,0.0463,0,0.123,0.455,92.329,332640
16,1967,0.515,0.496,4,-7.446,1,0.0324,0.265,0,0.182,0.651,153.582,140440
16,1967,0.724,0.471,0,-11.143,1,0.0358,0.448,2.50E-06,0.218,0.442,97.211,295693
16,1967,0.638,0.428,9,-12.156,0,0.0687,0.252,0,0.132,0.901,139.434,112800
16,1967,0.819,0.736,7,-6.504,1,0.0416,0.158,0.00161,0.109,0.701,120.318,273427
16,1967,0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,183307
15,1967,0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,296493
15,1967,0.507,0.401,11,-10.962,1,0.045,0.177,2.38E-05,0.252,0.558,105.067,138410
15,1967,,,,,,,,,,,,
15,1967,0.705,0.349,9,-16.017,1,0.0411,0.0702,0.00181,0.0786,0.95,121.064,156893
15,1967,0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,159000
15,1967,0.742,0.663,10,-5.06,0,0.0321,0.154,0,0.197,0.913,113.005,141329
15,1967,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,161463
15,1967,0.736,0.462,4,-15,1,0.031,0.142,0.836,0.231,0.859,115.845,142773
15,1967,0.847,0.371,7,-13.909,1,0.0659,0.614,3.55E-06,0.0502,0.914,122.638,136838
15,1967,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38E-05,0.0818,0.588,120.175,176293
15,1967,0.59,0.659,5,-9.669,1,0.0697,0.104,6.56E-06,0.356,0.965,80.201,141067
15,1967,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34E-06,0.0522,0.541,95.011,237320
15,1967,0.717,0.561,11,-7.898,1,0.245,0.567,0,0.439,0.673,93.116,225933
15,1967,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49E-05,0.256,0.722,80.609,258787
15,1967,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693
15,1967,,,,,,,,,,,,
14,1967,0.542,0.335,7,-10.291,1,0.0383,0.38,0,0.0828,0.504,74.524,187400
14,1967,,,,,,,,,,,,
14,1967,0.374,0.991,9,-1.101,1,0.0813,0.38,0.000719,0.0929,0.51,95.105,163293
14,1967,0.476,0.886,0,-4.404,1,0.0642,0.00137,0.00072,0.137,0.251,150.049,200480
14,1967,0.57,0.804,11,-6.782,1,0.0701,0.0598,8.96E-05,0.187,0.624,87.533,199233
14,1967,0.621,0.0612,6,-26.969,1,0.0605,0.994,0.962,0.0963,0.651,61.033,77875
14,1967,,,,,,,,,,,,
14,1967,0.435,0.428,6,-11.747,1,0.0268,0.171,0.000708,0.149,0.61,95.534,187693
14,1967,0.86,0.742,5,-3.627,0,0.125,0.0457,1.07E-06,0.0848,0.719,126.09,170484
14,1967,0.724,0.471,0,-11.143,1,0.0358,0.448,2.50E-06,0.218,0.442,97.211,295693
14,1967,0.701,0.517,2,-7.951,1,0.0357,0.765,0,0.385,0.688,127.401,163733
14,1967,,,,,,,,,,,,
14,1967,0.507,0.53,4,-13.059,0,0.0368,0.754,0.000599,0.143,0.773,114.412,296853
14,1967,0.539,0.715,11,-6.639,0,0.0595,0.0265,0,0.609,0.489,123.854,165524
14,1967,0.285,0.507,1,-21.09,1,0.0643,8.33E-05,0.97,0.381,0.133,109.79,184000
14,1967,0.836,0.595,6,-9.338,1,0.201,0.141,0.00375,0.329,0.762,79.98,251000
14,1967,0.484,0.655,4,-11.118,1,0.0316,0.033,0,0.0885,0.634,133.158,167453
14,1967,0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.913,219893
26,1968,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61E-05,0.121,0.734,115.099,250400
23,1968,0.374,0.778,5,-4.466,1,0.0363,0.1,0.199,0.107,0.484,133.85,270887
22,1968,0.519,0.552,2,-5.023,1,0.0259,0.18,0,0.149,0.331,89.957,215141
18,1968,0.802,0.675,10,-5.811,1,0.0424,0.704,0,0.0631,0.962,130.7,155067
18,1968,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
18,1968,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,152041
17,1968,0.613,0.555,9,-9.801,1,0.072,0.58,1.64E-06,0.119,0.556,127.267,166680
17,1968,0.736,0.848,9,-5.494,0,0.171,0.103,0,0.299,0.784,109.946,263642
17,1968,0.46,0.389,0,-11.603,1,0.031,0.349,0,0.0533,0.606,123.213,159973
17,1968,0.701,0.758,1,-5.568,1,0.0405,0.004,0,0.13,0.344,135.188,300213
17,1968,0.706,0.609,7,-14.051,1,0.0322,0.0434,0.000892,0.0771,0.878,103.462,195333
17,1968,0.667,0.678,6,-4.97,1,0.0254,0.12,0.357,0.152,0.446,100.007,217995
17,1968,0.686,0.682,7,-12.154,0,0.033,0.0806,0.000155,0.14,0.708,123.44,255220
17,1968,0.484,0.776,9,-6.48,1,0.0312,0.00371,0.109,0.131,0.495,171.935,448467
16,1968,0.313,0.101,1,-12.962,0,0.0662,0.966,0.898,0.107,0.0693,177.785,209326
16,1968,0.831,0.565,1,-8.444,0,0.679,0.0136,0,0.144,0.588,158.007,152373
16,1968,0.607,0.501,8,-10.201,1,0.0372,0.0574,0.185,0.0529,0.891,81.365,174207
16,1968,0.597,0.415,3,-13.799,1,0.0323,0.189,0,0.123,0.826,108.987,178627
16,1968,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25E-05,0.12,0.386,93.507,219213
16,1968,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38E-05,0.088,0.532,147.207,425653
16,1968,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,152041
16,1968,0.836,0.595,6,-9.338,1,0.201,0.141,0.00375,0.329,0.762,79.98,251000
16,1968,0.597,0.415,3,-13.799,1,0.0323,0.189,0,0.123,0.826,108.987,178627
16,1968,,,,,,,,,,,,
16,1968,0.484,0.655,4,-11.118,1,0.0316,0.033,0,0.0885,0.634,133.158,167453
16,1968,0.335,0.409,4,-13.812,1,0.0412,0.369,0,0.154,0.796,187.779,208680
15,1968,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,205687
15,1968,0.754,0.646,7,-5.795,1,0.317,0.152,1.85E-05,0.108,0.429,176.089,242573
15,1968,0.686,0.682,7,-12.154,0,0.033,0.0806,0.000155,0.14,0.708,123.44,255220
15,1968,0.649,0.296,8,-9.389,1,0.0334,0.364,7.76E-06,0.132,0.6,81.911,159067
15,1968,0.487,0.445,5,-9.912,1,0.376,0.101,0,0.338,0.395,75.77,207595
15,1968,0.687,0.7,8,-6.439,1,0.03,0.00144,6.35E-05,0.13,0.963,103.946,231347
15,1968,0.504,0.705,6,-6.179,0,0.0665,0.00121,4.12E-06,0.453,0.567,108.965,211080
15,1968,0.77,0.373,1,-15.763,1,0.0528,0.723,6.59E-06,0.0885,0.929,127.356,176267
15,1968,0.629,0.804,2,-5.987,1,0.103,0.0169,0.000497,0.177,0.294,130.006,221500
15,1968,0.637,0.299,7,-11.314,1,0.0366,0.742,0,0.359,0.364,83.872,213214
15,1968,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847
15,1968,0.711,0.663,2,-9.262,1,0.0308,0.26,1.23E-06,0.0291,0.896,96.812,161227
15,1968,,,,,,,,,,,,
15,1968,0.776,0.47,4,-10.308,0,0.0318,0.419,0,0.139,0.963,106.329,164933
15,1968,0.752,0.775,9,-7.289,1,0.0546,0.0324,0,0.351,0.595,122.014,199263
15,1968,0.705,0.751,6,-7.08,1,0.0441,0.00297,0.000271,0.105,0.794,134.954,164213
15,1968,0.426,0.87,9,-3.821,0,0.0621,0.096,0,0.112,0.414,169.946,293468
15,1968,0.592,0.839,8,-4.915,1,0.0576,0.0127,0.00324,0.171,0.852,140.941,100885
14,1968,0.328,0.629,2,-7.874,1,0.0518,0.404,0.0644,0.112,0.122,106.66,417572
14,1968,0.647,0.571,7,-6.003,0,0.0278,0.0501,0.887,0.0896,0.922,135.785,146067
14,1968,0.528,0.514,2,-11.909,1,0.133,0.0252,0.0894,0.0725,0.44,122.872,290933
14,1968,0.818,0.584,11,-3.635,1,0.16,0.219,0,0.0795,0.888,79.98,233117
14,1968,0.51,0.64,1,-5.736,0,0.0382,0.137,0,0.137,0.195,120.027,200249
14,1968,,,,,,,,,,,,
25,1969,0.542,0.492,2,-11.927,1,0.0256,0.467,0.00105,0.0863,0.58,103.064,279280
23,1969,,,,,,,,,,,,
23,1969,,,,,,,,,,,,
22,1969,0.757,0.725,2,-7.259,1,0.0275,0.399,0,0.108,0.965,122.439,167213
21,1969,0.638,0.51,1,-6.485,1,0.305,0.344,0,0.212,0.448,114.576,167107
20,1969,0.683,0.274,4,-11.663,1,0.0356,0.751,3.46E-05,0.0981,0.508,144.041,161325
19,1969,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38E-05,0.088,0.532,147.207,425653
19,1969,,,,,,,,,,,,
19,1969,0.807,0.497,7,-10.656,1,0.0297,0.307,0.0327,0.043,0.765,114.524,141507
18,1969,,,,,,,,,,,,
17,1969,,,,,,,,,,,,
17,1969,0.293,0.74,7,-6.098,1,0.0399,0.445,0.00152,0.0998,0.514,118.225,289293
17,1969,0.472,0.526,0,-9.505,1,0.0309,0.00291,0.000173,0.181,0.771,119.44,173987
17,1969,0.392,0.791,2,-2.785,1,0.0509,0.0113,1.43E-06,0.326,0.413,83.868,210493
17,1969,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,201693
16,1969,0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,172867
16,1969,,,,,,,,,,,,
16,1969,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573
16,1969,,,,,,,,,,,,
16,1969,0.595,0.857,1,-6.89,0,0.163,0.498,0,0.355,0.74,127.629,174080
16,1969,0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,197493
16,1969,0.656,0.65,0,-11.643,1,0.0574,0.634,0.0147,0.161,0.931,146.268,157040
16,1969,0.574,0.96,9,-0.81,0,0.0455,0.125,2.27E-05,0.23,0.65,105.008,181573
16,1969,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07E-06,0.0707,0.605,118.068,180056
16,1969,0.687,0.781,1,-4.806,1,0.053,0.0361,0,0.0755,0.688,97.014,193507
16,1969,0.514,0.693,1,-6.428,1,0.0528,0.0961,0,0.071,0.46,156.039,176573
16,1969,0.589,0.564,3,-6.688,0,0.0525,0.276,9.54E-06,0.089,0.471,160.114,137027
15,1969,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,186200
15,1969,0.688,0.745,4,-10.323,1,0.0519,0.00285,0.238,0.114,0.688,128.556,249240
15,1969,0.659,0.513,0,-7.186,1,0.0293,0.315,0,0.283,0.855,133.609,177533
15,1969,0.555,0.707,6,-10.371,1,0.0532,8.40E-05,0.833,0.419,0.423,85.283,136920
15,1969,,,,,,,,,,,,
15,1969,0.529,0.643,3,-7.166,1,0.0285,0.0917,2.26E-06,0.215,0.495,133.49,272160
15,1969,0.555,0.475,5,-6.6,0,0.0323,0.0137,1.33E-05,0.0853,0.432,62.488,209360
15,1969,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683
15,1969,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74E-06,0.411,0.714,116.557,261280
15,1969,0.156,0.897,1,-23.933,1,0.0858,0.00984,0.962,0.965,0.0255,134.231,208000
15,1969,,,,,,,,,,,,
15,1969,0.603,0.313,9,-12.921,1,0.0363,0.248,4.53E-05,0.184,0.817,99.172,246600
15,1969,0.798,0.684,6,-9.822,0,0.211,0.000328,0,0.076,0.303,98.001,144039
15,1969,0.736,0.848,9,-5.494,0,0.171,0.103,0,0.299,0.784,109.946,263642
15,1969,0.684,0.652,7,-10.281,0,0.0422,0.122,0.035,0.0836,0.0464,119.969,240510
15,1969,0.643,0.919,2,-3.487,1,0.0551,0.338,0,0.0555,0.823,114.982,241133
15,1969,0.608,0.764,7,-6.262,1,0.0332,0.143,0,0.067,0.769,142.121,188987
14,1969,0.618,0.802,5,-4.792,1,0.0265,0.00151,0.0211,0.252,0.567,102.008,261153
14,1969,0.524,0.519,6,-11.903,1,0.043,0.195,0,0.523,0.847,110.121,169800
14,1969,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
14,1969,0.589,0.471,10,-4.908,1,0.0262,0.674,0,0.105,0.262,95.972,224586
14,1969,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573
14,1969,0.814,0.836,1,-7.376,1,0.0607,0.0595,1.49E-05,0.224,0.964,124.567,198213
24,1970,0.435,0.561,7,-6.947,0,0.0305,0.345,2.19E-06,0.249,0.699,85.594,143853
23,1970,0.627,0.544,4,-11.436,1,0.029,0.0859,0,0.152,0.877,129.851,165960
22,1970,0.578,0.434,5,-10.865,1,0.0471,0.802,0.00102,0.277,0.75,106.364,178147
22,1970,,,,,,,,,,,,
21,1970,0.818,0.475,2,-12.88,0,0.0708,0.471,0,0.0943,0.902,120.378,246333
20,1970,0.59,0.737,7,-5.867,1,0.0384,0.404,0,0.108,0.877,132.966,164160
20,1970,0.168,0.593,2,-10.781,1,0.0387,0.265,0.00121,0.189,0.718,155.247,185800
20,1970,0.601,0.474,11,-9.364,1,0.0366,0.57,0.00186,0.119,0.305,131.002,212269
19,1970,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307
18,1970,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307
18,1970,,,,,,,,,,,,
18,1970,0.783,0.596,7,-10.056,1,0.0676,0.235,0,0.0427,0.88,127.576,182370
18,1970,0.422,0.25,0,-6.836,1,0.0351,0.441,0,0.35,0.246,124.026,161613
18,1970,0.656,0.393,9,-9.19,0,0.416,0.0185,0.000604,0.0903,0.535,93.978,246857
18,1970,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,182307
17,1970,0.375,0.605,1,-6.871,1,0.0513,0.361,0,0.241,0.459,164.88,218027
17,1970,0.456,0.379,1,-8.573,1,0.0685,0.63,3.10E-06,0.0983,0.225,149.967,162732
17,1970,0.69,0.5,4,-16.145,0,0.0909,0.598,0.0288,0.11,0.586,191.539,236093
17,1970,0.581,0.624,9,-8.346,1,0.0777,0.0987,0,0.0411,0.637,139.714,151293
17,1970,0.564,0.523,7,-12.908,1,0.122,0.178,0.0303,0.0624,0.89,149.304,219760
17,1970,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,451827
17,1970,0.699,0.556,9,-8.075,1,0.27,0.203,6.82E-06,0.336,0.263,88.504,122147
17,1970,0.532,0.244,8,-14.652,1,0.0327,0.707,4.56E-05,0.122,0.238,89.327,276000
17,1970,0.573,0.482,10,-12.335,0,0.0356,0.256,0.923,0.663,0.758,99.804,209247
17,1970,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,207240
16,1970,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,231907
16,1970,,,,,,,,,,,,
16,1970,,,,,,,,,,,,
16,1970,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307
16,1970,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,330643
16,1970,,,,,,,,,,,,
16,1970,0.798,0.633,2,-11.65,1,0.0355,0.0956,0.00027,0.0694,0.81,122.376,303347
16,1970,0.531,0.48,9,-10.633,1,0.0366,0.256,0.000136,0.0908,0.881,104.117,134227
16,1970,0.566,0.0912,3,-16.192,1,0.0546,0.983,0.895,0.104,0.126,124.756,239361
16,1970,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636
16,1970,0.597,0.271,5,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,203613
16,1970,0.765,0.586,7,-10.332,1,0.0367,0.734,0.00218,0.113,0.943,105.567,176467
16,1970,,,,,,,,,,,,
15,1970,0.425,0.41,9,-15.881,1,0.0341,0.507,2.18E-06,0.3,0.664,82.177,172838
15,1970,0.532,0.834,8,-3.87,1,0.0404,0.0614,0.00192,0.314,0.706,88.69,215147
15,1970,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,252307
15,1970,0.673,0.673,1,-13.941,1,0.0493,0.373,0.0265,0.206,0.825,119.994,198933
15,1970,0.915,0.538,11,-5.954,0,0.307,0.00234,0,0.124,0.099,131.919,160133
15,1970,0.677,0.619,9,-7.446,0,0.0334,0.457,0.000149,0.221,0.74,119.624,269840
15,1970,0.428,0.16,2,-17.424,1,0.0319,0.823,0.00673,0.101,0.101,140.25,272867
15,1970,0.567,0.444,5,-14.367,1,0.0516,0.451,0,0.546,0.769,88.212,193467
15,1970,0.435,0.95,8,-3.869,1,0.106,0.000494,0,0.317,0.457,160.987,207634
15,1970,,,,,,,,,,,,
15,1970,0.769,0.179,6,-14.319,0,0.15,0.389,0.93,0.103,0.379,176.243,122557
15,1970,0.644,0.00496,7,-32.328,1,0.0722,0.996,0.962,0.122,0.791,66.008,122187
31,1971,0.756,0.394,4,-7.321,0,0.0956,0.945,0.0371,0.12,0.197,70.027,127055
26,1971,,,,,,,,,,,,
24,1971,0.738,0.723,2,-10.356,1,0.0728,0.4,0.00134,0.0166,0.95,105.541,139227
24,1971,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,182307
23,1971,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241693
22,1971,0.639,0.385,2,-13.253,1,0.0759,0.284,0.00193,0.0873,0.209,131.714,171933
21,1971,,,,,,,,,,,,
20,1971,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
20,1971,0.913,0.481,11,-8.459,1,0.0998,0.392,7.48E-05,0.0279,0.878,103.62,184467
20,1971,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,451827
20,1971,,,,,,,,,,,,
19,1971,0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,172320
19,1971,0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,212013
19,1971,0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,229107
19,1971,0.444,0.757,11,-6.884,0,0.0541,0.699,0,0.329,0.554,154.26,215400
18,1971,0.452,0.689,5,-6.194,0,0.0422,0.383,0.011,0.273,0.342,206.733,229121
18,1971,0.774,0.58,1,-10.08,1,0.0512,0.158,0,0.0458,0.923,123.127,176704
18,1971,0.486,0.586,0,-8.007,1,0.0397,0.722,0,0.0855,0.684,117.33,163560
18,1971,0.555,0.869,3,-5.479,1,0.0278,0.0104,0.000156,0.108,0.84,134.892,159173
18,1971,0.761,0.799,0,-3.69,1,0.0611,0.0498,0,0.122,0.319,145.138,146049
18,1971,0.765,0.63,7,-7.883,0,0.0406,0.716,3.12E-06,0.0889,0.893,111.982,221960
18,1971,0.551,0.386,0,-10.22,1,0.132,0.659,0,0.125,0.245,116.409,199387
18,1971,0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,234373
17,1971,0.607,0.755,7,-6.886,1,0.0317,0.219,0.00399,0.082,0.867,116.119,210720
17,1971,0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,220573
17,1971,0.589,0.501,0,-11.665,1,0.031,0.168,0,0.0741,0.969,131.064,175867
17,1971,0.597,0.713,3,-5.35,0,0.0329,0.000949,2.64E-05,0.11,0.37,117.001,172310
17,1971,,,,,,,,,,,,
17,1971,,,,,,,,,,,,
17,1971,0.875,0.386,6,-11.611,1,0.115,0.102,0.000353,0.1,0.581,107.012,230428
17,1971,0.591,0.68,0,-9.755,1,0.187,0.0359,0,0.281,0.6,90.056,216000
17,1971,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.053,206507
17,1971,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,350267
17,1971,0.534,0.61,5,-5.276,1,0.0343,0.432,2.77E-06,0.0988,0.45,124.05,194600
17,1971,,,,,,,,,,,,
17,1971,0.444,0.131,5,-15.802,1,0.028,0.942,0.00342,0.108,0.483,94.11,160373
17,1971,,,,,,,,,,,,
17,1971,0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,188454
16,1971,0.651,0.812,1,-6.912,1,0.239,0.33,0.000131,0.0833,0.927,189.684,166386
16,1971,0.771,0.527,7,-6.797,0,0.23,0.205,0,0.107,0.114,139.935,264739
16,1971,0.614,0.891,9,-5.607,1,0.252,0.201,0,0.524,0.487,180.085,198015
16,1971,,,,,,,,,,,,
16,1971,0.593,0.607,1,-9.886,1,0.0283,0.147,0,0.128,0.953,128.365,181800
16,1971,0.724,0.434,11,-6.306,0,0.105,0.232,2.32E-05,0.595,0.416,124.968,178170
16,1971,,,,,,,,,,,,
16,1971,0.575,0.494,11,-12.006,0,0.0346,0.389,0.562,0.0741,0.395,84.909,296320
16,1971,,,,,,,,,,,,
16,1971,0.535,0.235,6,-21.547,0,0.111,0.776,0.435,0.12,0.306,83.669,87471
16,1971,0.886,0.491,8,-12.589,1,0.171,0.29,2.46E-06,0.229,0.971,93.236,164560
16,1971,0.78,0.708,5,-5.692,0,0.0549,0.0395,0.0798,0.0516,0.345,109.023,244480
25,1972,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840
22,1972,0.591,0.841,4,-4.351,0,0.0304,0.0119,0,0.395,0.392,109.034,158805
22,1972,,,,,,,,,,,,
21,1972,0.634,0.56,0,-10.883,1,0.037,0.681,0,0.367,0.88,131.641,188227
21,1972,0.632,0.731,1,-4.191,1,0.262,0.0826,0,0.0514,0.785,89.483,238680
21,1972,0.591,0.68,0,-9.755,1,0.187,0.0359,0,0.281,0.6,90.056,216000
20,1972,0.609,0.321,11,-13.735,1,0.0349,0.412,0,0.0559,0.576,137.509,248467
20,1972,,,,,,,,,,,,
20,1972,0.676,0.463,9,-13.155,1,0.0306,0.309,0,0.288,0.91,121.923,182133
19,1972,0.38,0.793,9,-5.887,0,0.467,0.303,0,0.335,0.529,174.007,229026
19,1972,0.531,0.481,4,-11.709,0,0.06,0.699,0,0.0842,0.491,138.45,516893
19,1972,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,161385
19,1972,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
